"graph","embedder","pk_ratio","name"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_0","node2vec",0.666666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_5","node2vec",0.684,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_8","node2vec",0.673333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_12","node2vec",0.638666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_23","node2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_2","node2vec",0.669333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_31","node2vec",0.632,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_16","node2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_44","node2vec",0.637333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_43","node2vec",0.688,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_29","node2vec",0.649333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_38","node2vec",0.682666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_14","node2vec",0.670666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_26","node2vec",0.664,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_35","node2vec",0.656,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_39","node2vec",0.654666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_32","node2vec",0.68,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_19","node2vec",0.658666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_37","node2vec",0.638666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_47","node2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_20","node2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_28","node2vec",0.725333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_42","node2vec",0.677333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_34","node2vec",0.646666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_27","node2vec",0.709333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_36","node2vec",0.673333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_48","node2vec",0.684,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_4","node2vec",0.648,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_45","node2vec",0.658666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_17","node2vec",0.650666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_41","node2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_1","node2vec",0.688,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_21","node2vec",0.669333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_10","node2vec",0.644,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_30","node2vec",0.646666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_40","node2vec",0.629333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_6","node2vec",0.654666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_11","node2vec",0.669333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_15","node2vec",0.656,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_9","node2vec",0.718666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_3","node2vec",0.670666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_33","node2vec",0.644,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_7","struc2vec",0.689333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_18","struc2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_25","struc2vec",0.661333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_24","struc2vec",0.696,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_13","struc2vec",0.677333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_22","struc2vec",0.704,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_46","struc2vec",0.648,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_49","struc2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_0","struc2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_5","struc2vec",0.672,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_8","struc2vec",0.709333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_12","struc2vec",0.661333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_23","struc2vec",0.654666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_2","struc2vec",0.68,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_31","struc2vec",0.704,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_44","struc2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_16","struc2vec",0.650666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_43","struc2vec",0.650666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_29","struc2vec",0.638666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_38","struc2vec",0.68,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_14","struc2vec",0.662666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_26","struc2vec",0.646666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_35","struc2vec",0.669333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_32","struc2vec",0.657333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_39","struc2vec",0.688,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_37","struc2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_19","struc2vec",0.673333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_20","struc2vec",0.64,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_47","struc2vec",0.648,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_42","struc2vec",0.681333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_28","struc2vec",0.644,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_27","struc2vec",0.662666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_34","struc2vec",0.694666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_36","struc2vec",0.705333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_48","struc2vec",0.66,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_17","struc2vec",0.678666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_4","struc2vec",0.692,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_45","struc2vec",0.656,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_41","struc2vec",0.638666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_1","struc2vec",0.685333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_21","struc2vec",0.670666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_10","struc2vec",0.642666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_30","struc2vec",0.672,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_6","struc2vec",0.692,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_11","struc2vec",0.658666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_40","struc2vec",0.670666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_15","struc2vec",0.668,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_3","struc2vec",0.666666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_9","struc2vec",0.678666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_33","struc2vec",0.701333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_7","verse",0.904,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_25","verse",0.945333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_18","verse",0.910666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_24","verse",0.924,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_13","verse",0.898666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_22","verse",0.914666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_46","verse",0.896,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_49","verse",0.896,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_0","verse",0.936,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_5","verse",0.917333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_8","verse",0.910666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_12","verse",0.930666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_23","verse",0.912,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_31","verse",0.938666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_2","verse",0.914666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_16","verse",0.921333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_44","verse",0.908,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_29","verse",0.914666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_43","verse",0.886666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_14","verse",0.898666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_38","verse",0.908,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_26","verse",0.924,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_35","verse",0.890666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_32","verse",0.928,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_39","verse",0.908,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_19","verse",0.9,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_37","verse",0.926666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_20","verse",0.913333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_47","verse",0.901333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_28","verse",0.921333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_42","verse",0.913333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_34","verse",0.938666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_27","verse",0.909333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_48","verse",0.924,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_36","verse",0.889333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_4","verse",0.913333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_45","verse",0.926666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_17","verse",0.876,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_41","verse",0.94,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_1","verse",0.904,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_21","verse",0.885333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_10","verse",0.929333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_30","verse",0.906666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_6","verse",0.908,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_40","verse",0.898666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_11","verse",0.925333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_15","verse",0.861333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_9","verse",0.932,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_3","verse",0.928,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_33","verse",0.9,"60-40"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7","spring",0.824,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18","spring",0.806666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24","spring",0.84,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25","spring",0.817333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13","spring",0.801333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22","spring",0.806666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49","spring",0.805333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46","spring",0.774666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0","spring",0.834666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5","spring",0.846666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8","spring",0.786666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12","spring",0.805333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23","spring",0.834666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2","spring",0.801333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31","spring",0.861333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16","spring",0.773333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44","spring",0.8,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43","spring",0.838666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29","spring",0.841333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38","spring",0.789333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14","spring",0.786666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26","spring",0.82,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35","spring",0.856,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","spring",0.818666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","spring",0.841333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","spring",0.769333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","spring",0.838666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","spring",0.797333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","spring",0.793333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","spring",0.838666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","spring",0.816,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","spring",0.817333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","spring",0.82,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","spring",0.850666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","spring",0.830666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","spring",0.830666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","spring",0.845333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","spring",0.821333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","spring",0.841333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","spring",0.822666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","spring",0.834666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","spring",0.821333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","spring",0.806666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","spring",0.832,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","spring",0.818666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","spring",0.814666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","spring",0.817333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","spring",0.802666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","spring",0.810666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","spring",0.818666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7","node2vec",0.72,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25","node2vec",0.729333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18","node2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24","node2vec",0.762666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13","node2vec",0.732,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22","node2vec",0.742666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46","node2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49","node2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5","node2vec",0.734666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0","node2vec",0.74,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8","node2vec",0.729333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12","node2vec",0.718666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23","node2vec",0.758666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31","node2vec",0.770666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2","node2vec",0.756,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16","node2vec",0.728,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44","node2vec",0.72,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43","node2vec",0.744,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29","node2vec",0.726666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38","node2vec",0.698666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14","node2vec",0.697333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35","node2vec",0.768,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26","node2vec",0.709333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","node2vec",0.756,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","node2vec",0.78,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","node2vec",0.738666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","node2vec",0.705333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","node2vec",0.768,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","node2vec",0.702666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","node2vec",0.768,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","node2vec",0.716,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","node2vec",0.724,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","node2vec",0.746666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","node2vec",0.745333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","node2vec",0.712,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","node2vec",0.762666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","node2vec",0.774666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","node2vec",0.724,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","node2vec",0.714666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","node2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","node2vec",0.742666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","node2vec",0.737333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","node2vec",0.725333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","node2vec",0.757333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","node2vec",0.705333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","node2vec",0.765333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","node2vec",0.781333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","node2vec",0.74,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","node2vec",0.734666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","node2vec",0.742666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7","struc2vec",0.709333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18","struc2vec",0.742666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25","struc2vec",0.728,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24","struc2vec",0.752,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13","struc2vec",0.734666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22","struc2vec",0.748,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46","struc2vec",0.753333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49","struc2vec",0.724,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0","struc2vec",0.762666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8","struc2vec",0.734666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5","struc2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12","struc2vec",0.721333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23","struc2vec",0.726666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31","struc2vec",0.776,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2","struc2vec",0.726666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16","struc2vec",0.677333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44","struc2vec",0.724,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43","struc2vec",0.770666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29","struc2vec",0.745333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38","struc2vec",0.741333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14","struc2vec",0.728,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26","struc2vec",0.717333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35","struc2vec",0.736,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","struc2vec",0.776,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","struc2vec",0.786666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","struc2vec",0.706666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","struc2vec",0.737333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","struc2vec",0.729333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","struc2vec",0.722666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","struc2vec",0.733333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","struc2vec",0.726666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","struc2vec",0.721333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","struc2vec",0.726666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","struc2vec",0.744,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","struc2vec",0.730666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","struc2vec",0.750666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","struc2vec",0.736,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","struc2vec",0.725333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","struc2vec",0.733333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","struc2vec",0.702666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","struc2vec",0.757333333333333,"50-50"
